value,word
NEG,어처구니/NNG;없/VA
NEG,억/NR
NEG,억/NR;원/NNG
NEG,억/NR;원/NNG;이나/JX
POS,억울/XR
POS,억울/XR;하/XSA
POS,억울/XR;하/XSA;게/EC
NEG,억지/NNG
NEG,억지/NNG;와/JC
NEG,억지/NNG;와/JC;궤변/NNG
NEG,언로/NNG
NEG,언로/NNG;가/JKS
NEG,언로/NNG;가/JKS;차단/NNG
NEG,언론/NNG
POS,언론/NNG;개혁/NNG
NEG,언제/MAG
NEG,언제/MAG;여자/NNG
NEG,언제/MAG;여자/NNG;와/JKB
POS,언젠가/MAG
POS,언젠가/MAG;는/JX
POS,언젠가/MAG;는/JX;얼핏/MAG
POS,얻/VV
NEG,얻/VV;어/EC
POS,얻/VV;어/EC;내/VX
NEG,얻/VV;어/EC;오*/VV
POS,얻/VV;은/ETM
POS,얻/VV;은/ETM;측면/NNG
POS,얼/VV
POS,얼/VV;ㄴ/ETM
POS,얼/VV;ㄴ/ETM;가슴/NNG
COMP,얼굴/NNG
POS,얼굴/NNG;뒤/NNG
POS,얼굴/NNG;뒤/NNG;에/JKB
COMP,얼굴/NNG;로/JKB
COMP,얼굴/NNG;로/JKB;서/VV
NEG,얼굴/NNG;을/JKO
NEG,얼굴/NNG;을/JKO;가지/VV
NEG,얼마/NNG
NEG,얼마/NNG;받/VV
NEG,얼마/NNG;받/VV;겠/EP
NEG,얼마/NNG;이/VCP
NEG,얼마/NNG;이/VCP;든지/EC
POS,얼마나/MAG
NEG,얼마나/MAG;어렵/VA
NEG,얼마나/MAG;어렵/VA;ㄴ/ETM
NEG,얼마나/MAG;오랜/MM
POS,얼마나/MAG;오랜/MM;사색/NNG
NEG,얼마나/MAG;오랜/MM;시간/NNG
POS,얼마나/MAG;유효/NNG
POS,얼마나/MAG;유효/NNG;하/XSA
POS,얼마나/MAG;종류/NNG
POS,얼마나/MAG;종류/NNG;가/JKS
POS,얼마나/MAG;좋/VA
POS,얼마나/MAG;좋/VA;습니까/EF
NEG,얼마나/MAG;지난/XR
NEG,얼마나/MAG;지난/XR;하/XSA
POS,얼싸안/VV
NEG,얼씬거리/VV
NEUT,얼핏/MAG
NEUT,얼핏/MAG;보/VV
NEUT,얼핏/MAG;보/VV;기/ETN
POS,얼핏/MAG;희망/NNG
POS,얼핏/MAG;희망/NNG;을/JKO
POS,얽매이/VV
POS,얽매이/VV;지/EC
POS,얽매이/VV;지/EC;않/VX
NEG,엄마/NNG
NEG,엄마/NNG;가/JKS
NEG,엄마/NNG;가/JKS;하/VV
NEG,엄마/NNG;를/JKO
NEG,엄마/NNG;를/JKO;이해/NNG
COMP,엄마/NNG;보/VV
COMP,엄마/NNG;보/VV;고/EC
NEG,엄마/NNG;처럼/JKB
NEG,엄마/NNG;처럼/JKB;버림받/VV
None,엄밀히/MAG
None,엄밀히/MAG;말/NNG
None,엄밀히/MAG;말/NNG;하/XSV
POS,엄숙/XR
POS,엄숙/XR;하/XSA
POS,엄숙/XR;하/XSA;고/EC
POS,엄연/XR
POS,엄연/XR;하/XSA
None,엄연히/MAG
POS,엄청나/VA
POS,엄청나/VA;게/EC
POS,엄청나/VA;ㄴ/ETM
POS,엄청나/VA;ㄴ/ETM;성공/NNG
POS,엄청나/VA;ㄴ/ETM;유동/NNG
NEG,엄청나/VA;ㄴ/ETM;재산/NNG
POS,업/VV
POS,업/VV;고/EC
POS,업/VV;고/EC;수미산/NNP
NEG,업무/NNG
NEG,업무/NNG;가/JKS
NEG,업무/NNG;가/JKS;단절/NNG
NEG,업무/NNG;좌절감/NNG
NEG,없/VA
NEG,없/VA;겠/EP
NEUT,없/VA;고/EC
NEG,없/VA;나요/EF
NEG,없/VA;는/ETM
NEUT,없/VA;는/ETM;동물/NNG
NEG,없/VA;는/ETM;몸/NNG
NEG,없/VA;는/ETM;위기감/NNG
NEG,없/VA;는/ETM;인생/NNG
None,없/VA;는/ETM;일/NNG
COMP,없/VA;는/ETM;초미/NNG
POS,없/VA;는/ETM;힘/NNG
NEG,없/VA;다/EC
NEG,없/VA;다/EF
NEG,없/VA;답니다/EF
NEG,없/VA;습니다/EF
NEG,없/VA;어/EF
NEG,없/VA;어서/EC
NEG,없/VA;어야/EC
NEG,없/VA;어야/EC;겠/EP
NEG,없/VA;었/EP
NEG,없/VA;었/EP;다/EF
NEG,없/VA;었/EP;습니다/EF
POS,없/VA;으나/EC
POS,없/VA;으나/EC;앞/NNG
NEG,없/VA;으시/EP
NEG,없/VA;으시/EP;ㄴ/ETM
NEG,없/VA;을/ETM
POS,없/VA;을/ETM;때/NNG
None,없/VA;을/ETM;만큼/NNB
NEG,없/VA;을/ETM;수/NNB
NEG,없/VA;음/ETN
NEG,없/VA;잖아/EF
NEG,없/VA;지/EC
NEG,없/VA;지/EC;는/JX
NEG,없/VA;지/EC;않/VX
NEG,없/VV
NEG,없이/MAG
NEG,없이/MAG;걷/VV
NEG,없이/MAG;걷/VV;는/ETM
NEG,없이/MAG;눈치/NNG
NEG,없이/MAG;눈치/NNG;만/JX
NEG,없이/MAG;대중/NNG
NEG,없이/MAG;대중/NNG;화/XSN
NEG,없이/MAG;드러나/VV
NEG,없이/MAG;모자라/VV
POS,없이/MAG;일/NNG
POS,없이/MAG;일/NNG;하/XSV
NEG,없이/MAG;좌수/NNG
NEG,없이/MAG;좌수/NNG;로/JKB
NEG,없이/MAG;추락/NNG
NEG,없이/MAG;추락/NNG;하/XSV
NEG,엇나가/VV
NEG,엇나가/VV;는/ETM
NEG,엇나가/VV;는/ETM;양상/NNG
NEG,었/EP
POS,었/EP;고/EC
POS,었/EP;고/EC;나중/NNG
POS,었/EP;고/EC;면허/NNG
NEG,었/EP;구나/EC
NEG,었/EP;네/EC
POS,었/EP;는데/EC
POS,었/EP;는데/EC;아주/MAG
NEUT,었/EP;는지/EC
NEUT,었/EP;는지/EC;알/VV
NEG,었/EP;다/EC
NEG,었/EP;다/EC;하/VV
NEG,었/EP;다/EF
NEG,었/EP;다고/EC
NEG,었/EP;다고/EC;그러*/VV
NEG,었/EP;더라면/EC
NEUT,었/EP;던/ETM
NEUT,었/EP;던/ETM;것/NNB
POS,었/EP;던/ETM;유학/NNG
POS,었/EP;습니다/EF
NEG,었/EP;어요/EC
NEG,었/EP;어요/EC;지겹/VA
NEUT,었/EP;으면/EC
NEUT,었/EP;으면/EC;하/VX
NEG,었/EP;을/ETM
NEG,었/EP;을/ETM;것/NNB
NEG,었/EP;을까/EF
POS,었/EP;죠/EF
NEG,었/EP;지만/EC
NEG,었/EP;지만/EC;아무/NP
NEUT,었/EP;지만/EC;장주/NNG
POS,었/EP;지만/EC;지나/VV
NEG,엉뚱/XR
NEG,엉뚱/XR;하/XSA
NEG,엉뚱/XR;하/XSA;기/ETN
NEG,엉망진창/NNG
NEG,엉터리/NNG
NEG,엉터리/NNG;이/VCP
POS,에/JKB
NEG,에/JKB;가/VV
NEG,에/JKB;가/VV;았/EP
NEG,에/JKB;가깝/VA
NEUT,에/JKB;갑자기/MAG
NEUT,에/JKB;갑자기/MAG;호흡/NNG
NEG,에/JKB;개혁/NNG
NEG,에/JKB;걸리/VV
NEG,에/JKB;고통/NNG
NEG,에/JKB;고통/NNG;을/JKO
NEUT,에/JKB;과거/NNG
NEUT,에/JKB;과거/NNG;로/JKB
POS,에/JKB;관하/VV
POS,에/JKB;관하/VV;ㄴ/ETM
NEG,에/JKB;궁중/NNG
NEG,에/JKB;궁중/NNG;사극/NNG
NEUT,에/JKB;그것/NP
NEUT,에/JKB;그것/NP;ㄴ/JX
NEG,에/JKB;그치/VV
POS,에/JKB;깔리/VV
POS,에/JKB;깔리/VV;어/EC
NEG,에/JKB;꿀단지/NNG
NEG,에/JKB;꿀단지/NNG;가지/VV
NEG,에/JKB;ㄴ/JX
NEG,에/JKB;ㄴ/JX;다시/MAG
POS,에/JKB;ㄴ/JX;입술/NNG
NEUT,에/JKB;나비/NNG
NEUT,에/JKB;나비/NNG;가/JKC
NEG,에/JKB;나서/VV
NEG,에/JKB;나서/VV;지/EC
NEG,에/JKB;넣/VV
NEG,에/JKB;넣/VV;어/EC
POS,에/JKB;눈/NNG
POS,에/JKB;눈/NNG;오/VV
POS,에/JKB;는/JX
NEG,에/JKB;는/JX;가/VV
NEUT,에/JKB;는/JX;결혼/NNG
POS,에/JKB;는/JX;없/VA
POS,에/JKB;는/JX;호박/NNG
NEG,에/JKB;달리/VV
NEG,에/JKB;달리/VV;ㄴ/ETM
NEG,에/JKB;달하/VV
POS,에/JKB;대하/VV
NEG,에/JKB;대하/VV;ㄴ/ETM
POS,에/JKB;대하/VV;아/EC
NEG,에/JKB;대하/VV;아서/EC
None,에/JKB;도/JX
POS,에/JKB;도/JX;강하/VA
None,에/JKB;도/JX;불구/XR
NEG,에/JKB;도/JX;역행/NNG
POS,에/JKB;도움/NNG
POS,에/JKB;도움/NNG;을/JKO
POS,에/JKB;도움/NNG;이/JKC
NEG,에/JKB;돌/NNG
NEG,에/JKB;돌/NNG;을/JKO
POS,에/JKB;동참/NNG
POS,에/JKB;동참/NNG;하/XSV
POS,에/JKB;두르/VV
POS,에/JKB;두르/VV;고/EC
NEG,에/JKB;드러내/VV
NEG,에/JKB;들어가/VV
POS,에/JKB;들어오/VV
POS,에/JKB;들치/VV
POS,에/JKB;들치/VV;어/EC
None,에/JKB;따르/VV
None,에/JKB;따르/VV;면/EC
POS,에/JKB;따르/VV;아/EC
POS,에/JKB;띄/VV
POS,에/JKB;띄/VV;게/EC
NEG,에/JKB;만/JX
NEG,에/JKB;만/JX;빠지/VV
POS,에/JKB;만/JX;전념/NNG
NEUT,에/JKB;많이/MAG
NEUT,에/JKB;많이/MAG;관여/NNG
POS,에/JKB;맞/VV
NEG,에/JKB;맞서/VV
NEG,에/JKB;맞서/VV;자/EC
NEG,에/JKB;머무르/VV
NEUT,에/JKB;모이/VV
NEUT,에/JKB;모이/VV;ㄴ/ETM
POS,에/JKB;묻/VV
NEG,에/JKB;밀고/NNG
NEG,에/JKB;밀고/NNG;하/XSV
NEG,에/JKB;발리/VV
NEG,에/JKB;발리/VV;ㄴ/ETM
POS,에/JKB;백화점/NNG
POS,에/JKB;백화점/NNG;등/NNB
NEG,에/JKB;변화/NNG
NEG,에/JKB;변화/NNG;가/JKS
POS,에/JKB;별도/NNG
POS,에/JKB;별도/NNG;의/JKG
POS,에/JKB;본격/NNG
POS,에/JKB;본격/NNG;적/XSN
POS,에/JKB;부합/NNG
POS,에/JKB;부합/NNG;하/XSV
NEG,에/JKB;불과/MAG
NEG,에/JKB;불과/MAG;하/XSA
NEG,에/JKB;비/NNG
NEG,에/JKB;비/NNG;하/XSV
POS,에/JKB;빛/NNG
POS,에/JKB;빛/NNG;이/JKS
NEG,에/JKB;빠지/VV
NEG,에/JKB;빠지/VV;어/EC
NEG,에/JKB;사로잡히/VV
NEUT,에/JKB;살/VV
NEUT,에/JKB;살/VV;고/EC
NEG,에/JKB;살인/NNG
NEG,에/JKB;살인/NNG;죄/NNG
POS,에/JKB;서로/MAG
POS,에/JKB;서로/MAG;자랑/NNG
NEG,에/JKB;서로/NNG
NEG,에/JKB;서로/NNG;를/JKO
POS,에/JKB;손색/NNG
POS,에/JKB;손색/NNG;없/VA
POS,에/JKB;숨/VV
POS,에/JKB;숨/VV;어/EC
POS,에/JKB;스스로/MAG
POS,에/JKB;스스로/MAG;전화/NNG
NEG,에/JKB;시달리/VV
NEG,에/JKB;아무런/MM
NEG,에/JKB;아무런/MM;보탬/NNG
NEUT,에/JKB;앉/VV
NEUT,에/JKB;앉/VV;아/EC
NEG,에/JKB;알/VV
NEG,에/JKB;알/VV;지/EC
None,에/JKB;야/JX
COMP,에/JKB;어떤/MM
COMP,에/JKB;어떤/MM;얼굴/NNG
NEG,에/JKB;어쩌/VV
NEG,에/JKB;어쩌/VV;ㄹ/ETM
POS,에/JKB;얽매이/VV
POS,에/JKB;얽매이/VV;지/EC
POS,에/JKB;엿보/VV
NEG,에/JKB;오르/VV
NEG,에/JKB;올리/VV
NEG,에/JKB;올리/VV;기/ETN
COMP,에/JKB;우리/NP
COMP,에/JKB;우리/NP;ㄴ/JX
POS,에/JKB;위치/NNG
POS,에/JKB;위치/NNG;를/JKO
POS,에/JKB;의/JKG
POS,에/JKB;의/JKG;여성/NNG
NEG,에/JKB;의하/VV
NEG,에/JKB;의하/VV;아/EC
None,에/JKB;이르/VV
NEG,에/JKB;있/VV
NEG,에/JKB;있/VV;는/ETM
POS,에/JKB;있/VV;다/EC
COMP,에/JKB;있/VV;을까/EC
POS,에/JKB;잡히/VV
POS,에/JKB;적격/NNG
POS,에/JKB;적격/NNG;이/VCP
NEG,에/JKB;적응력/NNG
NEG,에/JKB;적응력/NNG;이/JKS
NEG,에/JKB;정지선/NNG
NEG,에/JKB;정지선/NNG;을/JKO
NEG,에/JKB;젖/VV
POS,에/JKB;좀/MAG
POS,에/JKB;좀/MAG;내놓/VV
NEG,에/JKB;주위/NNG
NEG,에/JKB;주위/NNG;사람/NNG
POS,에/JKB;쥐/VV
POS,에/JKB;쥐/VV;ㄹ/ETM
POS,에/JKB;즐겁/VA
None,에/JKB;지나/VV
None,에/JKB;지나/VV;지/EC
POS,에/JKB;참여/NNG
POS,에/JKB;참여/NNG;하/XSV
NEG,에/JKB;처하/VV
POS,에/JKB;충분/XR
POS,에/JKB;충분/XR;하/XSA
POS,에/JKB;크/VA
POS,에/JKB;크/VA;ㄴ/ETM
NEUT,에/JKB;통증/NNG
NEUT,에/JKB;통증/NNG;이/JKS
POS,에/JKB;피어나/VV
NEG,에/JKB;하/VV
NEG,에/JKB;하/VV;ㄴ/ETM
NEUT,에/JKB;하/VV;았/EP
POS,에/JKB;하나/NR
POS,에/JKB;하나/NR;의/JKG
POS,에/JKB;한/MM
POS,에/JKB;한/MM;번/NNB
POS,에/JKB;향하/VV
POS,에/JKB;현악/NNG
NEG,에/JKB;휩싸이/VV
NEG,에/JKB;흙탕물/NNG
NEG,에/JKB;흙탕물/NNG;튀/VV
POS,에게/JKB
NEG,에게/JKB;간신히/MAG
NEG,에게/JKB;간신히/MAG;매달리/VV
NEG,에게/JKB;ㄴ/JX
NEG,에게/JKB;ㄴ/JX;말/NNG
NEG,에게/JKB;나/NP
NEG,에게/JKB;나/NP;는/JX
POS,에게/JKB;들리/VV
POS,에게/JKB;먹/VV
POS,에게/JKB;먹/VV;을/ETM
POS,에게/JKB;소개/NNG
POS,에게/JKB;소개/NNG;하/XSV
COMP,에게/JKB;알리/VV
COMP,에게/JKB;알리/VV;어야만/EC
NEG,에게/JKB;의심/NNG
NEG,에게/JKB;의심/NNG;받/VV
POS,에게/JKB;적극/NNG
POS,에게/JKB;적극/NNG;적/XSN
COMP,에게/JKB;현실/NNG
COMP,에게/JKB;현실/NNG;이/JKC
POS,에너지/NNG
POS,에서/JKB
NEG,에서/JKB;가/JKC
NEG,에서/JKB;가/JKC;아니/VCN
POS,에서/JKB;가장/MAG
POS,에서/JKB;가장/MAG;솔직/XR
POS,에서/JKB;가장/MAG;좋/VA
POS,에서/JKB;구하/VV
POS,에서/JKB;그/NP
POS,에서/JKB;그/NP;가/JKS
NEUT,에서/JKB;깨/VV
NEUT,에서/JKB;깨/VV;었/EP
POS,에서/JKB;내려오/VV
POS,에서/JKB;내려오/VV;ㄴ/ETM
POS,에서/JKB;는/JX
POS,에서/JKB;는/JX;가장/MAG
NEG,에서/JKB;는/JX;어떤/MM
POS,에서/JKB;는/JX;유일/NNG
POS,에서/JKB;는/JX;이미/MAG
NEG,에서/JKB;도/JX
NEG,에서/JKB;도/JX;소변/NNG
POS,에서/JKB;도/JX;통화/NNG
NEG,에서/JKB;돕/VV
NEG,에서/JKB;돕/VV;ㄹ/ETM
NEG,에서/JKB;떠들/VV
NEG,에서/JKB;떠들/VV;어/EC
NEG,에서/JKB;마주치/VV
NEG,에서/JKB;마주치/VV;ㄴ/ETM
NEG,에서/JKB;미끼/NNG
NEG,에서/JKB;미끼/NNG;가/JKS
COMP,에서/JKB;미술인/NNG
COMP,에서/JKB;미술인/NNG;들/XSN
NEUT,에서/JKB;바느질/NNG
NEUT,에서/JKB;바느질/NNG;을/JKO
POS,에서/JKB;방수/NNG
POS,에서/JKB;벗어나/VV
NEG,에서/JKB;보/VV
NEG,에서/JKB;보/VV;면/EC
POS,에서/JKB;불러오/VV
POS,에서/JKB;불러오/VV;ㄹ/ETM
NEG,에서/JKB;비참/NNG
NEG,에서/JKB;비참/NNG;하/XSA
POS,에서/JKB;억울/XR
POS,에서/JKB;억울/XR;하/XSA
NEUT,에서/JKB;영화/NNG
NEUT,에서/JKB;영화/NNG;작업/NNG
None,에서/JKB;와/JKB
None,에서/JKB;와/JKB;같/VA
NEG,에서/JKB;욕/NNG
NEG,에서/JKB;욕/NNG;튀어나오/VV
NEG,에서/JKB;유사/XR
NEG,에서/JKB;유사/XR;성/XSN
POS,에서/JKB;의/JKG
NEG,에서/JKB;자라/VV
NEUT,에서/JKB;작품/NNG
NEUT,에서/JKB;작품/NNG;하나/NR
POS,에서/JKB;잔뼈/NNG
POS,에서/JKB;잔뼈/NNG;가/JKS
COMP,에서/JKB;재/XPN
COMP,에서/JKB;재/XPN;해석/NNG
NEG,에서/JKB;편모/NNG
NEG,에서/JKB;편모/NNG;들/XSN
POS,에서/JKB;항상/MAG
POS,에서/JKB;항상/MAG;태극기/NNG
None,에서부터/JKB
POS,에어로빅/NNG
POS,에어로빅/NNG;비디오/NNG
POS,에어로빅/NNG;비디오/NNG;가/JKS
NEG,여/EC
NEG,여/EC;연민/NNG
NEG,여/EC;연민/NNG;의/JKG
POS,여/XSN
NEUT,여/XSN;곳/NNG
NEUT,여/XSN;곳/NNG;을/JKO
POS,여/XSN;달러/NNB
POS,여/XSN;달러/NNB;에/JKB
POS,여/XSN;만/NR
POS,여/XSN;만/NR;원/NNG
NEG,여기/NP
NEG,여기/NP;ㄴ/JX
NEG,여기/NP;ㄴ/JX;곧/MAG
POS,여기/NP;에/JKB
POS,여기/NP;에/JKB;하나/NR
POS,여기/VV
NEG,여기/VV;어/EC
NEG,여기/VV;어/EC;지/VX
NEG,여러/MM
NEG,여러/MM;가지/NNB
NEG,여러/MM;가지/NNB;문제/NNG
POS,여러/MM;사람/NNG
POS,여러/MM;사람/NNG;을/JKO
POS,여론/NNG
POS,여론/NNG;이/JKS
POS,여론/NNG;이/JKS;거세/VA
POS,여물/VA
POS,여물/VA;ㄴ/ETM
POS,여물/VA;ㄴ/ETM;새댁/NNG
POS,여백/NNG
POS,여백/NNG;을/JKO
POS,여백/NNG;을/JKO;더/MAG
NEG,여부/NNG
NEG,여부/NNG;도/JX
NEG,여부/NNG;도/JX;확인/NNG
NEG,여성/NNG
POS,여성/NNG;계/XSN
POS,여성/NNG;계/XSN;가/JKS
POS,여성/NNG;들/XSN
POS,여성/NNG;들/XSN;보다/JKB
POS,여성/NNG;들/XSN;의/JKG
NEG,여성/NNG;문제/NNG
NEG,여성/NNG;문제/NNG;들/XSN
NEG,여성/NNG;성/XSN
NEG,여성/NNG;성/XSN;을/JKO
NEG,여성/NNG;에/JKB
NEG,여성/NNG;에/JKB;대하/VV
POS,여성/NNG;위원/NNG
POS,여성/NNG;위원/NNG;참여/NNG
NEUT,여성/NNG;의/JKG
NEUT,여성/NNG;의/JKG;심리/NNG
POS,여성/NNG;임금/NNG
POS,여성/NNG;임금/NNG;남성/NNG
NEG,여성/NNG;질환/NNG
NEG,여성/NNG;질환/NNG;많/VA
NEG,여성/NNG;채용/NNG
NEG,여성/NNG;채용/NNG;꺼리/VV
NEG,여성/NNG;환자/NNG
NEG,여성/NNG;환자/NNG;들/XSN
None,여실히/MAG
POS,여울/NNG
POS,여유/NNG
POS,여유/NNG;가/JKS
POS,여유/NNG;가/JKS;생기/VV
NEG,여자/NNG
NEG,여자/NNG;는/JX
NEG,여자/NNG;는/JX;어리/VA
NEG,여자/NNG;는/JX;욕망/NNG
NEG,여자/NNG;도/JX
NEG,여자/NNG;와/JKB
NEG,여자/NNG;와/JKB;사귀/VV
None,여전히/MAG
NEG,여지/NNG
NEG,여지/NNG;없이/MAG
NEG,여지/NNG;없이/MAG;드러나/VV
NEG,여지껏/MAG
NEG,여지껏/MAG;힘겹/VA
NEG,여지껏/MAG;힘겹/VA;게/EC
None,여차/XR
None,여차/XR;하/XSA
None,여차/XR;하/XSA;면/EC
POS,역량/NNG
POS,역량/NNG;발휘/NNG
POS,역사/NNG
NEG,역사/NNG;가/JKS
NEG,역사/NNG;가/JKS;짧/VA
POS,역사/NNG;상/XSN
POS,역사/NNG;상/XSN;처음/NNG
NEUT,역사/NNG;연구/NNG
NEUT,역사/NNG;연구/NNG;를/JKO
POS,역사/NNG;의/JKG
POS,역사/NNG;의/JKG;현재/NNG
POS,역사/NNG;적/XSN
POS,역사/NNG;적/XSN;이/VCP
NEG,역설/NNG
NEG,역설/NNG;적/XSN
NEG,역설/NNG;적/XSN;이/VCP
NEUT,역시/MAG
POS,역시/MAG;이색/NNG
POS,역시/MAG;이색/NNG;적/XSN
NEUT,역시/MAG;한국/NNP
NEUT,역시/MAG;한국/NNP;적/XSN
POS,역작/NNG
POS,역작/NNG;이/VCP
NEG,역행/NNG
NEG,역행/NNG;하/XSV
POS,연구/NNG
NEUT,연구/NNG;를/JKO
POS,연구/NNG;를/JKO;본격/NNG
NEUT,연구/NNG;를/JKO;읽/VV
POS,연구/NNG;하/XSV
POS,연구/NNG;하/XSV;ㄴ/ETM
POS,연극/NNG
POS,연극/NNG;이/JKS
POS,연극/NNG;이/JKS;공포/NNG
POS,연극/NNG;이/VCP
POS,연기/NNG
POS,연기/NNG;에/JKB
POS,연기/NNG;에/JKB;대하/VV
POS,연기/NNG;연습/NNG
POS,연기/NNG;연습/NNG;을/JKO
POS,연기/NNG;하/XSV
POS,연기/NNG;하/XSV;아야/EC
POS,연기파/NNG
POS,연기파/NNG;배우/NNG
NEG,연민/NNG
NEG,연민/NNG;의/JKG
NEG,연민/NNG;의/JKG;정/NNG
POS,연발/NNG
POS,연발/NNG;하/XSV
None,연설/NNG
NEG,연속/NNG
NEG,연속/NNG;이/VCP
POS,연습/NNG
POS,연습/NNG;을/JKO
POS,연습/NNG;을/JKO;하/VV
POS,연습/NNG;하/XSV
NEG,연행/NNG
POS,열/NNG
POS,열/NNG;을/JKO
POS,열/NNG;을/JKO;올리/VV
NEG,열/NR
NEG,열/NR;두/MM
NEG,열/NR;두/MM;곡/NNG
POS,열/VV
NEG,열/VV;고/EC
NEG,열/VV;고/EC;자/VV
POS,열/VV;어야/EC
POS,열/VV;어야/EC;하/VX
POS,열/VV;었/EP
POS,열/VV;었/EP;는데/EC
POS,열광/NNG
POS,열광/NNG;하/XSV
POS,열기/NNG
NEG,열등/NNG
NEG,열등/NNG;인간/NNG
POS,열리/VV
POS,열리/VV;ㄴ다/EF
POS,열리/VV;어/EC
POS,열리/VV;어/EC;있/VX
POS,열망/NNG
POS,열망/NNG;적도/NNG
POS,열망/NNG;적도/NNG;보다/JKB
NEG,열매/NNG
POS,열매/NNG;맺/VV
POS,열쇠/NNG
POS,열쇠/NNG;처럼/JKB
POS,열쇠/NNG;처럼/JKB;보이/VV
POS,열심히/MAG
POS,열심히/MAG;살/VV
POS,열연/NNG
POS,열연/NNG;하/XSV
POS,열정/NNG
POS,열창/NNG
POS,열창/NNG;하/XSV
POS,염하/VV
POS,엿보/VV
NEG,엿보/VV;ㄹ/ETM
NEG,엿보/VV;ㄹ/ETM;수/NNB
POS,영감/NNG
POS,영감/NNG;의/JKG
POS,영감/NNG;의/JKG;원천/NNG
POS,영글/VV
POS,영산/NNG
NEG,영양/NNG
NEG,영양/NNG;실조/NNG
NEG,영역/NNG
COMP,영욕/NNG
COMP,영욕/NNG;을/JKO
COMP,영욕/NNG;을/JKO;함께/MAG
POS,영원히/MAG
POS,영원히/MAG;풀리/VV
POS,영원히/MAG;풀리/VV;지/EC
POS,영태/NNP
POS,영향/NNG
POS,영향/NNG;도/JX
POS,영향/NNG;도/JX;크/VA
POS,영혼/NNG
NEG,영혼/NNG;들/XSN
NEG,영혼/NNG;들/XSN;의/JKG
POS,영혼/NNG;에/JKB
POS,영혼/NNG;에/JKB;이르/VV
POS,영혼/NNG;의/JKG
POS,영혼/NNG;의/JKG;지진/NNG
POS,영혼/NNG;이/JKS
POS,영혼/NNG;이/JKS;깃들/VV
POS,영화/NNG
COMP,영화/NNG;가/JKS
COMP,영화/NNG;가/JKS;나/NP
POS,영화/NNG;를/JKO
POS,영화/NNG;를/JKO;방불/XR
POS,영화/NNG;를/JKO;보/VV
POS,영화/NNG;를/JKO;제치/VV
POS,영화/NNG;에/JKB
POS,영화/NNG;에/JKB;대하/VV
POS,영화/NNG;와/JC
POS,영화/NNG;와/JC;연기/NNG
NEG,영화/NNG;작업/NNG
NEG,영화/NNG;작업/NNG;을/JKO
NEG,영화/NNG;출연/NNG
NEG,영화/NNG;출연/NNG;도/JX
NEG,예/NNG
NEG,예/NNG;를/JKO
NEG,예/NNG;를/JKO;들/VV
POS,예방/NNG
NEG,예상/NNG
NEG,예상/NNG;되/XSV
NEG,예상/NNG;하/XSV
NEG,예상/NNG;하/XSV;지/EC
NEUT,예수/NNP
NEUT,예수/NNP;나/JC
NEUT,예수/NNP;나/JC;석가모니/NNP
POS,예술/NNG
NEG,예술/NNG;성/XSN
NEG,예술/NNG;성/XSN;을/JKO
POS,예술/NNG;을/JKO
POS,예술/NNG;을/JKO;입히/VV
POS,예술/NNG;의/JKG
POS,예술/NNG;의/JKG;정취/NNG
POS,예술/NNG;이/VCP
POS,예술/NNG;이/VCP;다/EF
POS,예술/NNG;적/XSN
POS,예술/NNG;적/XSN;이/VCP
NEG,예술의전당/NNP
NEG,예술의전당/NNP;관계자/NNG
NEG,예술의전당/NNP;관계자/NNG;들/XSN
NEG,예술품/NNG
NEG,예술품/NNG;을/JKO
NEG,예술품/NNG;을/JKO;자처/NNG
POS,예전/NNG
POS,예전/NNG;의/JKG
POS,예전/NNG;의/JKG;활기/NNG
POS,예정/NNG
POS,예정/NNG;되/XSV
POS,예정/NNG;이/VCP
POS,예지/NNG
POS,옛/MM
NEG,옛/MM;말/NNG
POS,옛/MM;말씀/NNG
POS,옛/MM;말씀/NNG;을/JKO
POS,옛/MM;시절/NNG
POS,옛/MM;시절/NNG;추억/NNG
NEG,옛글/NNG
NEG,옛글/NNG;은/JX
NEG,옛글/NNG;은/JX;자꾸/MAG
NEG,오*/VV
NEG,오*/VV;ㄴ/ETM
NEG,오*/VV;ㄴ/ETM;욕심/NNG
NEUT,오/VV
POS,오/VV;ㄴ/ETM
POS,오/VV;ㄴ/ETM;듯/NNB
NEUT,오/VV;ㄹ/ETM
NEUT,오/VV;ㄹ/ETM;때/NNG
POS,오/VX
POS,오/VX;ㄴ/ETM
POS,오/VX;ㄴ/ETM;것/NNB
POS,오/VX;ㄴ/ETM;기나길/VA
POS,오/VX;던/ETM
POS,오/VX;던/ETM;사항/NNG
NEUT,오/VX;았/EP
POS,오/VX;았/EP;는지/EC
NEUT,오/VX;았/EP;다/EF
COMP,오늘날/NNG
COMP,오늘날/NNG;거대/XR
COMP,오늘날/NNG;거대/XR;하/XSA
NEG,오랜/MM
POS,오랜/MM;사색/NNG
POS,오랜/MM;사색/NNG;을/JKO
NEG,오랜/MM;시간/NNG
NEG,오랜/MM;시간/NNG;을/JKO
NEG,오랫동안/NNG
NEG,오랫동안/NNG;잊/VV
NEG,오랫동안/NNG;잊/VV;고/EC
NEG,오르/VV
POS,오른/MM
POS,오른/MM;손목/NNG
POS,오른/MM;손목/NNG;의/JKG
NEG,오만/NNG
NEG,오만/NNG;이/VCP
NEG,오만/NNG;이/VCP;자/EC
NEG,오버/NNG
